delta,rep,method,choice,oracle_choice,accuracy,indecision,safety_violation,false_robustness
0.3,193,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.3,194,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.3,194,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.3,194,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.3,195,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.3,195,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.3,195,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.3,196,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.3,196,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.3,196,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.3,197,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.3,197,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.3,197,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.3,198,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.3,198,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.3,198,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.3,199,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.3,199,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.3,199,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,0,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,0,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,0,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,1,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,1,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,1,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,2,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,2,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,2,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,3,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,3,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,3,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,4,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,4,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,4,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,5,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,5,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,5,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,6,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,6,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,6,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,7,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,7,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,7,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,8,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,8,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,8,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,9,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,9,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,9,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,10,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,10,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,10,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,11,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,11,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,11,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,12,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,12,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,12,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,13,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,13,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,13,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,14,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,14,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,14,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,15,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,15,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,15,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,16,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,16,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,16,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,17,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,17,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,17,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,18,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,18,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,18,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,19,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,19,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,19,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,20,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,20,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,20,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,21,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,21,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,21,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,22,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,22,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,22,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,23,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,23,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,23,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,24,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,24,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,24,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,25,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,25,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,25,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,26,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,26,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,26,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,27,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,27,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,27,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,28,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,28,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,28,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,29,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,29,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,29,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,30,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,30,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,30,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,31,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,31,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,31,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,32,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,32,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,32,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,33,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,33,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,33,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,34,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,34,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,34,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,35,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,35,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,35,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,36,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,36,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,36,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,37,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,37,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,37,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,38,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,38,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,38,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,39,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,39,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,39,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,40,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,40,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,40,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,41,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,41,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,41,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,42,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,42,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,42,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,43,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,43,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,43,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,44,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,44,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,44,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,45,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,45,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,45,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,46,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,46,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,46,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,47,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,47,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,47,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,48,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,48,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,48,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,49,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,49,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,49,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,50,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,50,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,50,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,51,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,51,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,51,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,52,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,52,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,52,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,53,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,53,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,53,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,54,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,54,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,54,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,55,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,55,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,55,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,56,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,56,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,56,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,57,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,57,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,57,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,58,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,58,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,58,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,59,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,59,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,59,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,60,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,60,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,60,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,61,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,61,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,61,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,62,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,62,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,62,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,63,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,63,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,63,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,64,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,64,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,64,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,65,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,65,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,65,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,66,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,66,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,66,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,67,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,67,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,67,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,68,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,68,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,68,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,69,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,69,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,69,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,70,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,70,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,70,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,71,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,71,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,71,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,72,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,72,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,72,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,73,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,73,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,73,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,74,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,74,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,74,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,75,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,75,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,75,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,76,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,76,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,76,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,77,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,77,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,77,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,78,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,78,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,78,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,79,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,79,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,79,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,80,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,80,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,80,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,81,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,81,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,81,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,82,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,82,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,82,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,83,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,83,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,83,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,84,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,84,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,84,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,85,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,85,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,85,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,86,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,86,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,86,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,87,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,87,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,87,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,88,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,88,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,88,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,89,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,89,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,89,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,90,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,90,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,90,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,91,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,91,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,91,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,92,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,92,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,92,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,93,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,93,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,93,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,94,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,94,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,94,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,95,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,95,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,95,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,96,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,96,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,96,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,97,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,97,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,97,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,98,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,98,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,98,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,99,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,99,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,99,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,100,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,100,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,100,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,101,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,101,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,101,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,102,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,102,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,102,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,103,Nominal SMAA,Fast + safeguards,Fast + safeguards,1,0,0,0
0.4,103,TV-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,103,W-DR-SMAA,Conditional scaling,Fast + safeguards,0,0,0,1
0.4,104,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,104,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,104,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,105,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,105,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,105,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,106,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,106,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,106,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,107,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
0.4,107,TV-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,107,W-DR-SMAA,Conditional scaling,Conditional scaling,1,0,0,0
0.4,108,Nominal SMAA,Fast + safeguards,Conditional scaling,0,0,1,1
